line_id,year,quarter,employment_thousands,avg_hourly_earnings,avg_weekly_earnings,period,employment_thousands_growth,avg_hourly_earnings_growth,avg_weekly_earnings_growth
6,2024,1,591.3333333333334,39.82333333333333,1800.03,2024-Q1,-0.0030907558302892824,0.014262670854911397,0.01350757865813823
6,2024,2,583.8333333333334,40.32333333333333,1799.7733333333333,2024-Q2,-0.0126832018038332,0.012555453251862358,-0.00014259021608897804
6,2024,3,581.3000000000001,40.27,1789.3366666666668,2024-Q3,-0.004339137881815502,-0.001322641977349659,-0.005798878377276995
6,2024,4,581.9,40.45333333333333,1798.8233333333335,2024-Q4,0.0010321692757611078,0.0045526032613194545,0.005301778498922216
6,2025,1,580.1666666666666,40.81333333333333,1805.3066666666666,2025-Q1,-0.0029787477802600826,0.008899143045484559,0.0036042079359284163
6,2025,2,577.0666666666666,40.85,1838.2266666666667,2025-Q2,-0.005343292157426016,0.0008983992159425913,0.018235129027016628
6,2025,3,568.0333333333333,41.08,1867.78,2025-Q3,-0.015653881700554484,0.005630354957160355,0.01607708878847003
6,2025,4,566.7333333333332,41.31,1876.8500000000001,2025-Q4,-0.0022885980869667977,0.005598831548198735,0.004856032295024182
6,2026,1,565.2666666666668,41.60333333333333,1913.7533333333333,2026-Q1,-0.0025879308316665295,0.007100782699911212,0.01966237756524669
6,2026,2,572.3,42.12,1929.1,2026-Q2,0.01244250501238331,0.012418876692572578,0.008019145623086255
7,2019,1,142.79999999999998,46.73333333333333,1996.9066666666668,2019-Q1,,,
7,2019,2,144.63333333333333,47.45333333333334,2031.0,2019-Q2,0.012838468720821838,0.015406562054208539,0.01707307301960359
7,2019,3,144.13333333333333,47.449999999999996,2046.6666666666667,2019-Q3,-0.003457017746024471,-7.024445068859464e-05,0.007713769899885259
7,2019,4,142.36666666666667,48.156666666666666,2065.9133333333334,2019-Q4,-0.01225716928769649,0.014892869687390231,0.009403908794788363
7,2020,1,136.1,48.376666666666665,2059.22,2020-Q1,-0.04401779442753462,0.004568422509863668,-0.0032398906698249963
